Semester,WeekNum,Status
PER3018-N,3,P
PER3018-N,2,P
PER3018-N,2,P
PER3012-N,7,P
PER3012-N,7,P
PER3012-N,7,P
PER3025-N,8,P
PER3018-N,8,P
PER3018-N,8,P
PER3018-N,12,P
PER3018-N,13,P
PER3012-N,13,P
PER3018-N,11,P
PER3018-N,11,P
PER3012-N,11,P
GAV1002-N,5,P
GAV1002-N,8,P
GAV1005-N,8,P
GAV1002-N,12,P
GAV1005-N,9,P
GAV1002-N,9,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,4,P
CIS2001-N,6,P
CIS2001-N,6,P
CIS2017-N,6,P
CIS2021-N,6,P
CIS2001-N,5,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2021-N,3,P
CIS2001-N,5,P
CIS2001-N,5,P
CIS2001-N,4,P
CIS2001-N,4,P
CIS2001-N,4,P
CIS2001-N,3,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2001-N,3,P
CIS2001-N,3,P
CIS2017-N,8,P
CIS2021-N,8,P
CIS2001-N,7,P
CIS2017-N,7,P
CIS2021-N,9,P
CIS2017-N,12,P
CIS2001-N,13,P
CIS2001-N,7,P
CIS2001-N,10,P
CIS2017-N,9,P
CIS2021-N,10,P
CIS2021-N,9,P
CIS2001-N,9,P
CIS2021-N,12,P
CIS2021-N,13,P
GAV3020-N,2,P
COM3046-N,4,P
COM3046-N,7,P
COM3042-N,6,P
COM3046-N,6,P
COM3042-N,4,P
COM3042-N,6,P
COM3042-N,4,P
COM3046-N,4,P
COM3046-N,4,P
COM3046-N,5,P
COM3046-N,5,P
GAV3020-N,5,P
GAV3020-N,2,P
COM3051-N,4,P
COM3042-N,3,P
COM3042-N,3,P
COM3046-N,3,P
COM3046-N,3,P
COM3042-N,2,P
COM3042-N,2,P
COM3046-N,2,P
COM3046-N,3,P
COM3046-N,2,P
COM3046-N,2,P
COM3042-N,5,P
COM3046-N,8,P
COM3042-N,8,P
COM3042-N,7,P
COM3042-N,8,P
COM3046-N,11,P
COM3046-N,12,P
COM3046-N,12,P
COM3046-N,13,P
COM3046-N,10,P
COM3046-N,9,P
COM3046-N,9,P
COM3046-N,9,P
COM3046-N,10,P
COM3042-N,7,P
COM3042-N,12,P
COM3042-N,13,P
COM3042-N,9,P
COM3042-N,9,P
COM3042-N,10,P
COM3042-N,11,P
COM3042-N,10,P
COM3046-N,13,P
PER3018-N,5,P
PER3018-N,5,P
PER3008-N,5,P
PER3008-N,5,P
PER3028-N,3,P
PER3028-N,4,P
PER3018-N,2,P
PER3018-N,2,P
PER3018-N,3,P
PER3018-N,3,P
PER3018-N,4,P
PER3018-N,4,P
PER3008-N,4,P
PER3018-N,9,P
PER3018-N,9,P
PER3018-N,8,P
PER3018-N,8,P
PER3008-N,10,P
PER3018-N,12,P
PER3018-N,13,P
PER3018-N,10,P
PER3018-N,10,P
PER3018-N,11,P
PER3018-N,11,P
PER3028-N,3,P
PER3028-N,4,P
PER3028-N,5,P
PER3028-N,6,P
PER3028-N,8,P
PER3028-N,11,P
COM3067-N,6,P
COM3067-N,6,P
COM3067-N,7,P
COM3065-N,6,P
COM3065-N,6,P
COM3064-N,7,P
COM3064-N,6,P
COM3064-N,6,P
COM3067-N,4,P
COM3067-N,5,P
COM3064-N,5,P
COM3064-N,5,P
COM3065-N,5,P
COM3065-N,5,P
COM3067-N,5,P
COM3065-N,4,P
COM3065-N,3,P
COM3065-N,3,P
COM3065-N,4,P
COM3067-N,2,P
COM3064-N,4,P
COM3064-N,3,P
COM3064-N,3,P
COM3067-N,2,P
COM3067-N,3,P
COM3067-N,4,P
COM3065-N,2,P
COM3065-N,2,P
COM3067-N,3,P
COM3064-N,2,P
COM3064-N,2,P
COM3064-N,8,P
COM3064-N,8,P
COM3067-N,8,P
COM3067-N,9,P
COM3067-N,11,P
COM3065-N,7,P
COM3065-N,7,P
COM3067-N,10,P
COM3065-N,13,P
COM3065-N,13,P
COM3065-N,12,P
COM3065-N,8,P
COM3065-N,11,P
COM3065-N,9,P
COM3065-N,10,P
COM3064-N,12,P
COM3064-N,9,P
COM3064-N,9,P
COM3064-N,10,P
COM3064-N,11,P
COM3065-N,12,P
COM3067-N,12,P
COM3067-N,12,P
COM3065-N,10,P
COM3065-N,11,P
COM3067-N,11,P
CIS0002-N,3,P
CIS0003-N,5,P
CIS0003-N,3,P
VIS3108-N,6,P
VIS3108-N,6,P
VIS3108-N,5,P
VIS3108-N,5,P
VIS3108-N,4,P
VIS3108-N,4,P
VIS3108-N,4,P
VIS3108-N,4,P
VIS3108-N,4,P
VIS3108-N,3,P
VIS3108-N,2,P
VIS3108-N,5,P
VIS3108-N,5,P
VIS3108-N,4,P
VIS3108-N,3,P
VIS3108-N,3,P
VIS3108-N,3,P
VIS3108-N,2,P
VIS3108-N,2,P
VIS3108-N,2,P
VIS3109-N,8,P
VIS3109-N,7,P
VIS3109-N,8,P
VIS3109-N,7,P
VIS3109-N,9,P
VIS3109-N,10,P
VIS3109-N,12,P
VIS3109-N,11,P
VIS3109-N,10,P
VIS3109-N,9,P
CIS2017-N,7,P
CIS2017-N,6,P
CIS2001-N,6,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,4,P
CIS2001-N,7,P
CIS2021-N,6,P
CIS2017-N,4,P
CIS2001-N,4,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2001-N,5,P
CIS2001-N,5,P
CIS2017-N,5,P
CIS2001-N,4,P
CIS2001-N,4,P
CIS2001-N,2,P
CIS2001-N,3,P
CIS2021-N,2,P
CIS2017-N,2,P
CIS2001-N,2,P
CIS2021-N,2,P
CIS2017-N,2,P
CIS2001-N,2,P
CIS2001-N,3,P
CIS2021-N,8,P
CIS2001-N,7,P
CIS2001-N,8,P
CIS2021-N,8,P
CIS2001-N,9,P
CIS2021-N,9,P
CIS2021-N,11,P
CIS2021-N,11,P
CIS2021-N,11,P
CIS2001-N,12,P
CIS2017-N,12,P
CIS2001-N,7,P
CIS2021-N,9,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2021-N,13,P
CIS2021-N,13,P
CIS2021-N,12,P
CIS2021-N,12,P
CIS2001-N,12,P
CIS2001-N,13,P
CIS2001-N,11,P
CIS2001-N,9,P
CIS2001-N,9,P
CIS2017-N,13,P
CIS2001-N,11,P
CIS2001-N,11,P
CIS2001-N,10,P
GAV1015-N,6,P
GAV1009-N,3,P
GAV1015-N,8,P
GAV1015-N,3,P
GAV1015-N,7,P
GAV1013-N,5,P
GAV1009-N,5,P
GAV1013-N,5,P
GAV1009-N,5,P
GAV1009-N,5,P
GAV1015-N,5,P
GAV1015-N,3,P
GAV1013-N,2,P
GAV1015-N,2,P
GAV1013-N,2,P
GAV1009-N,3,P
GAV1013-N,3,P
GAV1013-N,3,P
GAV1009-N,3,P
GAV1013-N,8,P
GAV1015-N,8,P
GAV1015-N,11,P
DES3096-N,5,P
DES3096-N,6,P
DES3096-N,4,P
DES3096-N,7,P
DES3095-N,6,P
DES3095-N,6,P
DES3095-N,5,P
DES3095-N,5,P
DES3095-N,3,P
DES3095-N,3,P
DES3096-N,3,P
DES3096-N,2,P
DES3096-N,2,P
DES3096-N,3,P
DES3095-N,2,P
DES3095-N,2,P
DES3095-N,4,P
DES3095-N,4,P
DES3096-N,4,P
DES3095-N,7,P
DES3096-N,9,P
DES3096-N,9,P
DES3096-N,6,P
DES3096-N,5,P
DES3096-N,8,P
DES3096-N,8,P
DES3096-N,7,P
DES3095-N,8,P
DES3095-N,8,P
DES3095-N,7,P
DES3095-N,9,P
DES3095-N,9,P
DES3096-N,10,P
DES3096-N,12,P
DES3096-N,12,P
DES3096-N,10,P
DES3096-N,11,P
DES3096-N,11,P
DES3095-N,13,P
DES3095-N,13,P
DES3095-N,10,P
DES3095-N,10,P
DES3095-N,11,P
DES3095-N,11,P
MED3030-N,6,P
MED3047-N,6,P
MED3007-N,4,P
MED3047-N,4,P
MED3030-N,4,P
MED3030-N,4,P
MED3047-N,4,P
MED3007-N,2,P
MED3007-N,2,P
MED3030-N,8,P
MED3047-N,8,P
PER3008-N,7,P
PER3008-N,7,P
PER3018-N,7,P
PER3018-N,7,P
PER3018-N,6,P
PER3008-N,6,P
PER3008-N,6,P
PER3028-N,4,P
PER3028-N,3,P
PER3018-N,5,P
PER3018-N,5,P
PER3008-N,5,P
PER3008-N,5,P
PER3008-N,3,P
PER3008-N,3,P
PER3018-N,3,P
PER3018-N,3,P
PER3018-N,2,P
PER3018-N,2,P
PER3008-N,2,P
PER3008-N,2,P
PER3028-N,2,P
PER3018-N,4,P
PER3018-N,4,P
PER3008-N,4,P
PER3018-N,9,P
PER3018-N,9,P
PER3008-N,9,P
PER3018-N,8,P
PER3018-N,8,P
PER3008-N,8,P
PER3008-N,8,P
PER3018-N,13,P
PER3018-N,12,P
PER3008-N,10,P
PER3028-N,8,P
PER3028-N,6,P
PER3028-N,3,P
PER3028-N,2,P
PER3028-N,5,P
PER3028-N,4,P
PER3018-N,11,P
PER3018-N,11,P
PER3018-N,10,P
PER3018-N,10,P
PER3028-N,12,P
GAV2005-N,6,P
GAV2005-N,7,P
GAV2016-N,7,P
GAV2016-N,6,P
GAV2005-N,5,P
GAV2016-N,5,P
GAV2016-N,4,P
GAV2004-N,4,P
GAV2004-N,4,P
GAV2004-N,5,P
GAV2005-N,4,P
GAV2004-N,2,P
GAV2016-N,8,P
GAV2004-N,11,P
GAV2005-N,9,P
GAV2004-N,7,P
GAV2004-N,2,P
GAV2005-N,11,P
GAV3020-N,6,P
GAV3009-N,6,P
GAV3020-N,7,P
VIS3104-N,6,P
VIS3104-N,6,P
GAV3020-N,6,P
GAV3009-N,3,P
GAV3020-N,3,P
GAV3009-N,2,P
GAV3020-N,4,P
GAV3020-N,4,P
VIS3104-N,5,P
VIS3104-N,4,P
GAV3020-N,5,P
GAV3009-N,5,P
VIS3104-N,5,P
GAV3020-N,5,P
GAV3009-N,3,P
GAV3009-N,3,P
VIS3104-N,4,P
GAV3020-N,5,P
VIS3104-N,4,P
GAV3020-N,3,P
VIS3104-N,3,P
VIS3104-N,2,P
VIS3104-N,2,P
GAV3009-N,2,P
GAV3009-N,2,P
GAV3020-N,2,P
GAV3020-N,3,P
GAV3020-N,4,P
VIS3104-N,8,P
VIS3104-N,8,P
VIS3104-N,7,P
VIS3104-N,7,P
GAV3020-N,8,P
GAV3020-N,7,P
VIS3104-N,13,P
VIS3104-N,13,P
GAV3009-N,13,P
GAV3020-N,13,P
VIS3104-N,12,P
VIS3104-N,12,P
GAV3020-N,12,P
GAV3020-N,11,P
VIS3104-N,11,P
GAV3009-N,10,P
VIS3104-N,11,P
VIS3104-N,9,P
VIS3104-N,10,P
GAV3020-N,13,P
COM3037-N,2,P
COM3037-N,2,P
COM3038-N,7,P
COM3040-N,6,P
COM3051-N,4,P
COM3040-N,5,P
COM3038-N,5,P
COM3037-N,5,P
COM3040-N,4,P
COM3038-N,4,P
COM3037-N,4,P
COM3038-N,3,P
COM3038-N,2,P
COM3037-N,3,P
COM3037-N,3,P
COM3040-N,9,P
COM3038-N,8,P
COM3038-N,12,P
COM3040-N,13,P
PER3018-N,6,P
PER3018-N,6,P
PER3028-N,4,P
PER3008-N,5,P
PER3008-N,5,P
PER3018-N,5,P
PER3018-N,5,P
PER3018-N,9,P
PER3008-N,8,P
PER3008-N,8,P
PER3018-N,8,P
PER3018-N,8,P
PER3018-N,12,P
PER3008-N,10,P
PER3018-N,13,P
PER3018-N,10,P
PER3018-N,10,P
PER3018-N,11,P
PER3028-N,4,P
PER3028-N,5,P
PER3028-N,8,P
PER3028-N,12,P
CIS2026-N,4,P
CIS2026-N,4,P
CIS2026-N,5,P
CIS2014-N,4,P
CIS2014-N,5,P
CIS2026-N,7,P
CIS2014-N,7,P
CIS2014-N,6,P
CIS2014-N,6,P
CIS2026-N,6,P
CIS2026-N,6,P
CIS2018-N,6,P
CIS2018-N,6,P
CIS2014-N,3,P
CIS2014-N,3,P
CIS2014-N,4,P
CIS2018-N,4,P
CIS2026-N,3,P
CIS2026-N,3,P
CIS2014-N,5,P
CIS2018-N,5,P
CIS2026-N,5,P
CIS2018-N,5,P
CIS2018-N,4,P
CIS2026-N,2,P
CIS2026-N,3,P
CIS2026-N,2,P
CIS2014-N,2,P
CIS2014-N,2,P
CIS2014-N,3,P
CIS2018-N,2,P
CIS2018-N,3,P
CIS2018-N,3,P
CIS2018-N,7,P
CIS2026-N,8,P
CIS2014-N,8,P
CIS2018-N,8,P
CIS2018-N,10,P
CIS2014-N,10,P
CIS2018-N,10,P
CIS2018-N,9,P
CIS2018-N,8,P
CIS2018-N,7,P
CIS2014-N,9,P
CIS2026-N,9,P
CIS2026-N,9,P
CIS2026-N,9,P
CIS2026-N,8,P
CIS2026-N,7,P
CIS2014-N,7,P
CIS2014-N,8,P
CIS2014-N,9,P
CIS2018-N,9,P
CIS2018-N,11,P
CIS2018-N,11,P
CIS2026-N,10,P
CIS2026-N,10,P
CIS2026-N,10,P
CIS2026-N,11,P
CIS2026-N,12,P
CIS2026-N,11,P
CIS2026-N,11,P
CIS2026-N,13,P
CIS2014-N,13,P
CIS2014-N,12,P
CIS2014-N,10,P
CIS2014-N,11,P
CIS2014-N,11,P
COM3041-N,6,P
COM3037-N,7,P
COM3036-N,6,P
COM3036-N,7,P
COM3041-N,5,P
COM3037-N,5,P
COM3036-N,4,P
COM3036-N,4,P
COM3036-N,5,P
COM3051-N,4,P
COM3041-N,2,P
COM3036-N,3,P
COM3041-N,2,P
COM3036-N,3,P
COM3036-N,2,P
COM3036-N,2,P
COM3037-N,2,P
COM3041-N,2,P
COM3036-N,3,P
COM3036-N,2,P
COM3041-N,4,P
COM3041-N,3,P
COM3041-N,8,P
COM3036-N,8,P
COM3041-N,8,P
COM3036-N,10,P
COM3036-N,9,P
COM3041-N,9,P
MED3040-N,6,P
MED3050-N,6,P
MED3051-N,6,P
MED3050-N,6,P
MED3040-N,6,P
MED3050-N,7,P
MED3040-N,5,P
MED3050-N,5,P
MED3050-N,5,P
MED3051-N,5,P
MED3051-N,4,P
MED3051-N,5,P
MED3040-N,5,P
MED3040-N,4,P
MED3050-N,4,P
MED3051-N,4,P
MED3050-N,4,P
MED3040-N,4,P
MED3050-N,11,P
MED3051-N,2,P
MED3040-N,2,P
MED3040-N,2,P
MED3050-N,2,P
MED3050-N,2,P
MED3051-N,2,P
MED3051-N,3,P
MED3050-N,3,P
MED3040-N,3,P
MED3040-N,3,P
MED3040-N,13,P
MED3050-N,3,P
MED3051-N,3,P
MED3050-N,9,P
MED3040-N,9,P
MED3051-N,8,P
MED3050-N,8,P
MED3051-N,7,P
MED3040-N,7,P
MED3051-N,6,P
MED3051-N,7,P
MED3050-N,7,P
MED3040-N,7,P
MED3050-N,9,P
MED3051-N,9,P
MED3040-N,12,P
MED3050-N,12,P
MED3050-N,12,P
MED3040-N,12,P
MED3050-N,13,P
MED3050-N,13,P
MED3051-N,10,P
MED3040-N,10,P
MED3040-N,10,P
MED3051-N,10,P
MED3051-N,11,P
MED3050-N,11,P
MED3051-N,9,P
MED3050-N,10,P
MED3050-N,10,P
MED3040-N,11,P
CIS1013-N,7,P
CIS1010-N,5,P
CIS1010-N,4,P
CIS1018-N,6,P
CIS1018-N,6,P
CIS1010-N,6,P
CIS1010-N,6,P
CIS1010-N,6,P
CIS1013-N,6,P
CIS1018-N,5,P
CIS1013-N,6,P
CIS1010-N,7,P
CIS1010-N,7,P
CIS1010-N,7,P
CIS1018-N,5,P
CIS1010-N,5,P
CIS1018-N,3,P
CIS1018-N,5,P
CIS1013-N,4,P
CIS1013-N,5,P
CIS1018-N,4,P
CIS1010-N,5,P
CIS1013-N,5,P
CIS1010-N,4,P
CIS1013-N,5,P
CIS1010-N,3,P
CIS1010-N,3,P
CIS1018-N,2,P
CIS1013-N,3,P
CIS1010-N,3,P
CIS1013-N,3,P
CIS1018-N,3,P
CIS1018-N,3,P
CIS1013-N,2,P
CIS1010-N,2,P
CIS1010-N,2,P
CIS1018-N,2,P
CIS1010-N,2,P
CIS1013-N,2,P
CIS1013-N,2,P
CIS1010-N,2,P
CIS1013-N,4,P
CIS1013-N,3,P
CIS1013-N,4,P
CIS1010-N,4,P
CIS1013-N,8,P
CIS1013-N,7,P
CIS1018-N,8,P
CIS1010-N,8,P
CIS1013-N,6,P
CIS1010-N,8,P
CIS1013-N,9,P
CIS1018-N,8,P
CIS1010-N,9,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1013-N,7,P
CIS1013-N,8,P
CIS1010-N,8,P
CIS1018-N,9,P
CIS1013-N,9,P
CIS1018-N,12,P
CIS1018-N,13,P
CIS1010-N,13,P
CIS1013-N,12,P
CIS1013-N,12,P
CIS1010-N,12,P
CIS1010-N,12,P
CIS1010-N,12,P
CIS1010-N,13,P
CIS1010-N,12,P
CIS1010-N,13,P
CIS1010-N,13,P
CIS1013-N,11,P
CIS1018-N,10,P
CIS1013-N,13,P
CIS1018-N,13,P
CIS1018-N,12,P
CIS1018-N,12,P
CIS1018-N,11,P
CIS1018-N,11,P
CIS1010-N,11,P
CIS1010-N,11,P
CIS1010-N,11,P
CIS1013-N,10,P
CIS1018-N,8,P
CIS1018-N,9,P
CIS1013-N,10,P
CIS1010-N,9,P
CIS1018-N,9,P
CIS1013-N,8,P
CIS1013-N,8,P
CIS1010-N,10,P
CIS1013-N,11,P
CIS1010-N,10,P
CIS1010-N,10,P
CIS1013-N,10,P
CIS1018-N,10,P
CIS1018-N,10,P
CIS2015-N,6,P
CIS2015-N,6,P
CIS2015-N,6,P
CIS2017-N,7,P
CIS2017-N,7,P
CIS2017-N,6,P
CIS2017-N,6,P
CIS2016-N,6,P
CIS2016-N,6,P
CIS2017-N,6,P
CIS2016-N,6,P
CIS2017-N,4,P
CIS2016-N,5,P
CIS2015-N,3,P
CIS2017-N,5,P
CIS2015-N,5,P
CIS2015-N,5,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2016-N,2,P
CIS2015-N,2,P
CIS2017-N,2,P
CIS2016-N,2,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2016-N,3,P
CIS2017-N,3,P
CIS2015-N,3,P
CIS2015-N,3,P
CIS2016-N,3,P
CIS2017-N,9,P
CIS2017-N,8,P
CIS2017-N,7,P
CIS2016-N,8,P
CIS2016-N,8,P
CIS2017-N,8,P
CIS2016-N,7,P
CIS2016-N,7,P
CIS2016-N,11,P
CIS2016-N,11,P
CIS2016-N,11,P
CIS2016-N,12,P
CIS2016-N,12,P
CIS2016-N,12,P
CIS2016-N,13,P
CIS2016-N,13,P
CIS2017-N,12,P
CIS2017-N,12,P
CIS2017-N,13,P
CIS2017-N,11,P
CIS2017-N,11,P
CIS2017-N,10,P
CIS2017-N,10,P
CIS2015-N,7,P
CIS2015-N,7,P
CIS2015-N,7,P
CIS2017-N,10,P
CIS2017-N,9,P
CIS2017-N,9,P
CIS2016-N,9,P
CIS2016-N,9,P
CIS2016-N,9,P
CIS2016-N,10,P
CIS2016-N,10,P
CIS2016-N,10,P
CIS2017-N,11,P
CIS2015-N,2,P
CIS2015-N,2,P
CIS2015-N,4,P
CIS2015-N,4,P
CIS2015-N,4,P
CIS2015-N,13,P
CIS2015-N,12,P
CIS2015-N,12,P
CIS2015-N,12,P
CIS2015-N,11,P
CIS2015-N,11,P
CIS2015-N,10,P
CIS2015-N,10,P
CIS2015-N,10,P
CIS2015-N,9,P
CIS2015-N,9,P
CIS2015-N,9,P
GAV2028-N,5,P
GAV2028-N,6,P
GAV2007-N,5,P
GAV2007-N,2,P
GAV2007-N,2,P
GAV2028-N,2,P
GAV2028-N,8,P
GAV2007-N,9,P
GAV2007-N,8,P
GAV2028-N,8,P
GAV2028-N,11,P
GAV2028-N,9,P
GAV2007-N,11,P
GAV1015-N,5,P
GAV1003-N,2,P
GAV1015-N,6,P
GAV1015-N,4,P
GAV1003-N,3,P
GAV1015-N,5,P
GAV1009-N,5,P
GAV1015-N,4,P
GAV1009-N,3,P
GAV1003-N,6,P
GAV1003-N,6,P
GAV1015-N,8,P
GAV1003-N,8,P
GAV1009-N,8,P
GAV1015-N,8,P
GAV1003-N,11,P
GAV1015-N,11,P
FAE2014-N,7,P
FAE2016-N,2,P
FAE2016-N,4,P
FAE2016-N,4,P
FAE2016-N,3,P
FAE2016-N,3,P
FAE2016-N,2,P
FAE2016-N,6,P
FAE2016-N,6,P
FAE2016-N,5,P
FAE2016-N,5,P
FAE2014-N,3,P
FAE2014-N,4,P
FAE2014-N,12,P
FAE2014-N,12,P
FAE2016-N,10,P
FAE2016-N,10,P
FAE2016-N,11,P
FAE2016-N,11,P
FAE2016-N,12,P
FAE2016-N,12,P
FAE2014-N,11,P
FAE2016-N,7,P
FAE2016-N,9,P
FAE2016-N,9,P
FAE2016-N,8,P
FAE2016-N,7,P
FAE2016-N,8,P
FAE2014-N,11,P
MFP2026-N,6,P
MFP2017-N,4,P
MFP2026-N,4,P
MFP2026-N,2,P
MFP2017-N,2,P
MFP2017-N,2,P
MFP2019-N,3,P
MFP2026-N,3,P
MFP2017-N,3,P
MFP2017-N,3,P
MFP2026-N,7,P
MFP2026-N,6,P
MFP2019-N,7,P
MFP2017-N,8,P
MFP2026-N,8,P
MFP2019-N,9,P
MFP2019-N,9,P
MFP2017-N,12,P
MFP2019-N,10,P
MFP2019-N,12,P
MFP2019-N,12,P
MFP2017-N,8,P
MFP2026-N,10,P
MFP2017-N,9,P
MFP2017-N,9,P
MFP2019-N,10,P
MFP2026-N,9,P
MFP2017-N,10,P
MFP2017-N,10,P
MFP2026-N,11,P
MFP2017-N,12,P
GAV2008-N,2,P
GAV2008-N,4,P
GAV2008-N,3,P
GAV2008-N,4,P
GAV2003-N,5,P
GAV2003-N,6,P
GAV2024-N,6,P
GAV2003-N,7,P
GAV2003-N,6,P
GAV2008-N,6,P
GAV2008-N,6,P
GAV2024-N,6,P
GAV2003-N,4,P
GAV2024-N,5,P
GAV2003-N,5,P
GAV2008-N,5,P
GAV2008-N,5,P
GAV2024-N,5,P
GAV2003-N,5,P
GAV2008-N,3,P
GAV2003-N,3,P
GAV2024-N,3,P
GAV2003-N,3,P
GAV2008-N,2,P
GAV2024-N,2,P
GAV2003-N,2,P
GAV2003-N,4,P
GAV2024-N,4,P
GAV2024-N,2,P
GAV2008-N,2,P
GAV2008-N,7,P
GAV2008-N,7,P
GAV2008-N,8,P
GAV2003-N,9,P
GAV2024-N,4,P
GAV2008-N,9,P
GAV2024-N,8,P
GAV2024-N,9,P
GAV2024-N,7,P
GAV2024-N,7,P
GAV2024-N,8,P
GAV2003-N,8,P
GAV2003-N,7,P
GAV2008-N,12,P
GAV2003-N,13,P
GAV2024-N,13,P
GAV2024-N,12,P
GAV2008-N,11,P
GAV2008-N,10,P
GAV2024-N,12,P
GAV2003-N,10,P
GAV2003-N,12,P
GAV2008-N,12,P
GAV2003-N,13,P
GAV2003-N,12,P
GAV2008-N,13,P
GAV2008-N,11,P
GAV2024-N,9,P
GAV2024-N,10,P
GAV2024-N,11,P
GAV2003-N,11,P
GAV2008-N,10,P
GAV2008-N,9,P
GAV2024-N,10,P
GAV2017-N,6,P
GAV2017-N,6,P
GAV2029-N,6,P
GAV2029-N,7,P
GAV2025-N,6,P
GAV2017-N,4,P
GAV2029-N,4,P
GAV2017-N,3,P
GAV2025-N,4,P
GAV2029-N,5,P
GAV2029-N,5,P
GAV2017-N,5,P
GAV2017-N,5,P
GAV2025-N,2,P
GAV2025-N,3,P
GAV2029-N,6,P
GAV2029-N,3,P
GAV2025-N,2,P
GAV2025-N,3,P
GAV2017-N,3,P
GAV2029-N,3,P
GAV2025-N,3,P
GAV2029-N,4,P
GAV2029-N,9,P
GAV2017-N,7,P
GAV2017-N,7,P
GAV2025-N,7,P
GAV2029-N,8,P
GAV2029-N,9,P
GAV2017-N,8,P
GAV2017-N,8,P
GAV2029-N,7,P
GAV2029-N,13,P
GAV2029-N,12,P
GAV2025-N,11,P
GAV2029-N,10,P
GAV2029-N,11,P
GAV2017-N,11,P
GAV2017-N,10,P
GAV2017-N,11,P
GAV2017-N,10,P
GAV2029-N,12,P
GAV2017-N,12,P
GAV2017-N,12,P
GAV2017-N,9,P
GAV2017-N,9,P
GAV2025-N,9,P
GAV2029-N,10,P
GAV2025-N,10,P
MED0008-N,6,P
MFP2028-N,6,P
MFP2026-N,6,P
MED0008-N,6,P
MFP2028-N,6,P
MFP2026-N,5,P
MFP2027-N,5,P
MFP2028-N,5,P
MFP2026-N,4,P
MFP2027-N,4,P
MFP2028-N,5,P
MED0008-N,5,P
MFP2027-N,3,P
MFP2026-N,3,P
MFP2028-N,3,P
MFP2028-N,3,P
MFP2027-N,2,P
MED0008-N,3,P
MFP2028-N,2,P
MFP2026-N,2,P
MED0008-N,2,P
MFP2028-N,2,P
MFP2028-N,4,P
MED0008-N,4,P
MFP2028-N,4,P
MED0008-N,9,P
MFP2028-N,9,P
MFP2028-N,9,P
MED0008-N,8,P
MED0008-N,7,P
MFP2028-N,8,P
MFP2026-N,8,P
MFP2028-N,8,P
MFP2027-N,9,P
MFP2027-N,8,P
MFP2027-N,7,P
MFP2027-N,6,P
MED0008-N,9,P
MFP2026-N,7,P
MFP2026-N,6,P
MED0008-N,8,P
MFP2028-N,7,P
MED0008-N,7,P
MFP2027-N,13,P
MED0008-N,13,P
MFP2028-N,12,P
MED0008-N,12,P
MFP2028-N,12,P
MED0008-N,12,P
MFP2026-N,12,P
MFP2028-N,13,P
MED0008-N,13,P
MFP2027-N,12,P
MFP2027-N,11,P
MFP2027-N,10,P
MFP2028-N,11,P
MED0008-N,11,P
MFP2026-N,11,P
MFP2026-N,10,P
MFP2028-N,10,P
MED0008-N,11,P
MED0008-N,10,P
MFP2028-N,10,P
MFP2026-N,9,P
GAV1005-N,4,P
GAV1002-N,2,P
GAV1002-N,3,P
GAV1002-N,4,P
GAV1004-N,6,P
GAV1002-N,6,P
GAV1002-N,7,P
GAV1004-N,6,P
GAV1005-N,4,P
GAV1005-N,5,P
GAV1005-N,6,P
GAV1005-N,6,P
GAV1004-N,7,P
GAV1005-N,3,P
GAV1002-N,3,P
GAV1004-N,5,P
GAV1004-N,4,P
GAV1002-N,5,P
GAV1005-N,5,P
GAV1002-N,5,P
GAV1004-N,2,P
GAV1005-N,2,P
GAV1005-N,3,P
GAV1002-N,3,P
GAV1004-N,3,P
GAV1002-N,7,P
GAV1005-N,7,P
GAV1005-N,8,P
GAV1004-N,8,P
GAV1002-N,8,P
GAV1005-N,9,P
GAV1002-N,13,P
GAV1004-N,13,P
GAV1005-N,11,P
GAV1004-N,11,P
GAV1005-N,12,P
GAV1002-N,11,P
GAV1004-N,10,P
GAV1002-N,10,P
GAV1002-N,10,P
GAV1005-N,10,P
GAV1002-N,11,P
GAV1004-N,10,P
GAV1004-N,13,P
GAV1002-N,13,P
GAV1005-N,13,P
GAV2005-N,7,P
GAV2016-N,3,P
GAV2004-N,3,P
GAV2016-N,4,P
GAV2005-N,4,P
GAV2016-N,3,P
GAV2016-N,2,P
GAV2016-N,2,P
GAV2004-N,3,P
GAV2016-N,4,P
GAV2016-N,9,P
GAV2004-N,12,P
GAV2004-N,11,P
GAV2004-N,9,P
GAV2004-N,9,P
GAV2005-N,9,P
GAV2016-N,9,P
GAV2016-N,13,P
GAV2016-N,13,P
GAV2005-N,11,P
GAV2005-N,12,P
FAE2014-N,6,P
